Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"B Lutz, R Reisch, D Kisskalt, B Avci, D Regulin…","Benchmark of Automated Machine Learning with State-of-the-Art Image Segmentation Algorithms for Tool Condition Monitoring",2020,"Procedia …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2351978920318862","",11,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,6,1,"In condition monitoring of cutting inserts for machine tools, vision-based solutions enable detailed wear pattern analysis. Besides the main failure modes of flank wear and tool breakage, other defects, such as chipping, grooves, and build-up-edges, can be detected …"
13,"I Tsamardinos, GS Fanourgakis, E Greasidou…","An Automated Machine Learning architecture for the accelerated prediction of Metal-Organic Frameworks performance in energy and environmental applications",2020,"Microporous and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1387181120301633","https://scholar.google.com/scholar?cites=9532501895205384951&as_sdt=2005&sciodt=0,5&hl=en",12,"2021-02-09 16:16:17","","","","",,,,,13,13.00,3,4,1,"… The field of Automated Machine Learning, or AutoML [30] is a quickly rising sub-field of ML that tries to address the theoretical … The specific implementation used in this work uses the following state-of-the-art algorithms for regression problems random forest regression (RF) [39 …"
2,"A Dionysiou, E Athanasopoulos","SoK: Machine vs. machine–A systematic classification of automated machine learning-based CAPTCHA solvers",2020,"Computers & Security","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167404820302236","https://scholar.google.com/scholar?cites=978205223354366617&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-02-09 16:16:17","HTML","","","",,,,,2,2.00,1,2,1,"… Machine – A Systematic Classification of Automated Machine Learning-Based CAPTCHA Solvers … In this paper, we conduct a systematic analysis and classification of the state-of-the-art ML-based techniques for the automated text-based CAPTCHA breaking problem …"
1,"GS Bhat, N Shankar, IMS Panahi","Automated machine learning based speech classification for hearing aid applications and its real-time implementation on smartphone",2020,"2020 42nd Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9175693/","https://scholar.google.com/scholar?cites=8536453956732620571&as_sdt=2005&sciodt=0,5&hl=en",14,"2021-02-09 16:16:17","","","","",,,,,1,1.00,0,3,1,"… Index terms— Automated Machine Learning, AutoML, Voice Activity Detection (VAD), Hearing aid devices (HADs), smartphone, real-time … deep neural networks (DNNs) have pro- duced results, which match or exceed the performance of state-of- the-art conventional benchmark …"
1,"D Kißkalt, A Mayr, B Lutz, A Rögele, J Franke","Streamlining the development of data-driven industrial applications by automated machine learning",2020,"Procedia CIRP","Elsevier","https://www.sciencedirect.com/science/article/pii/S2212827120305400","https://scholar.google.com/scholar?cites=11720277046508514431&as_sdt=2005&sciodt=0,5&hl=en",15,"2021-02-09 16:16:17","","","","",,,,,1,1.00,0,5,1,"… Production & Manufacturing Research 2016(1):23–45. [3] He X, Zhao K, Chu X. AutoML: A Survey of the State-of-the-Art. arXiv preprint arXiv:1908.00709; 2019 … [7] Hutter F, Kotthoff L, Vanschoren J. Automated Machine Learning. Cham: Springer International Publishing; 2019 …"
0,"R Lin, D Marquez, M Jacobson, H Castaldi, S Buckland…","Accuracy of Automated Machine Learning Software in Identifying EEGs with Prolonged Seizures (5025)",2020,"","AAN Enterprises","https://n.neurology.org/content/94/15_Supplement/5025.abstract","",16,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,6,1,"… Site Logo. Home; Latest Articles; Current Issue; Past Issues; Residents & Fellows. Share. April 14, 2020; 94 (15 Supplement) Monday, April 27. Accuracy of Automated Machine Learning Software in Identifying EEGs with Prolonged Seizures (5025) …"
1,"A Imbrea","An empirical comparison of automated machine learning techniques for data streams",2020,"","essay.utwente.nl","https://essay.utwente.nl/80548/","https://scholar.google.com/scholar?cites=12967885882541744817&as_sdt=2005&sciodt=0,5&hl=en",17,"2021-02-09 16:16:17","","","","",,,,,1,1.00,1,1,1,"… ABSTRACT Automated Machine Learning (AutoML) techniques ben- efitted from tremendous research progress recently … This research surveys the state- of-the-art open-source AutoML tools, applies them to real and synthetic streamed data, and measures how their per …"
5,"F Lautenschlager, M Becker, K Kobs…","OpenLUR: Off-the-shelf air pollution modeling with open features and machine learning",2020,"Atmospheric …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1352231020302703","https://scholar.google.com/scholar?cites=3620043398311696593&as_sdt=2005&sciodt=0,5&hl=en",18,"2021-02-09 16:16:17","","","","",,,,,5,5.00,1,4,1,"… air pollution that (i) works on a set of novel features solely extracted from the globally and openly available data source OpenStreetMap and (ii) is based on state-of-the-art machine learning … LUR. Land use regression. Pollution. OpenStreetMap. Automated machine learning …"
0,"B Lutza, R Reischa, D Kisskaltb, B Avcia, D Regulina…","Benchmark of Automated Machine Learning with State-of-the-Art Image Segmentation Algorithms for Tool Condition Monitoring",2020,"","researchgate.net","https://www.researchgate.net/profile/Benjamin_Lutz2/publication/346316842_Benchmark_of_Automated_Machine_Learning_with_State-of-the-Art_Image_Segmentation_Algorithms_for_Tool_Condition_Monitoring/links/5fbe45e192851c933f58c9b6/Benchmark-of-Automated-Machine-Learning-with-State-of-the-Art-Image-Segmentation-Algorithms-for-Tool-Condition-Monitoring.pdf","",19,"2021-02-09 16:16:17","PDF","","","",,,,,0,0.00,0,6,1,"In condition monitoring of cutting inserts for machine tools, vision-based solutions enable detailed wear pattern analysis. Besides the main failure modes of flank wear and tool breakage, other defects, such as chipping, grooves, and build-up-edges, can be detected …"
0,"R Ribeiro, A Pilastri, C Moura, F Rodrigues…","Predicting physical properties of woven fabrics via automated machine learning and textile design and finishing features",2020,"… Conference on Artificial …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-49186-4_21","",20,"2021-02-09 16:16:17","HTML","","","",,,,,0,0.00,0,5,1,"… To better focus on input feature selection and transformation, we adopt an Automated Machine Learning (AutoML) procedure during the modeling stage … is dependent on a correct feature engineering and ML model selection [9]. Most of the mentioned state-of-the-art works adopt …"
1,"B Celik, J Vanschoren","Adaptation Strategies for Automated Machine Learning on Evolving Data",2020,"arXiv preprint arXiv:2006.06480","arxiv.org","https://arxiv.org/abs/2006.06480","https://scholar.google.com/scholar?cites=4374500205100065092&as_sdt=2005&sciodt=0,5&hl=en",21,"2021-02-09 16:16:17","","","","",,,,,1,1.00,1,2,1,"… THE field of automated machine learning (AutoML) aims to automatically design and build machine learning systems, replacing manual trial-and-error with systematic, data-driven decision making [42]. This makes robust, state- of-the-art machine learning approaches …"
0,"M Blohm, M Hanussek, M Kintz","Leveraging Automated Machine Learning for Text Classification: Evaluation of AutoML Tools and Comparison with Human Performance",2020,"arXiv preprint arXiv:2012.03575","arxiv.org","https://arxiv.org/abs/2012.03575","",22,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,3,1,"… With recent progress in Automated Machine Learning (AutoML) technologies, the question arises whether current systems and tools can beat state-of- the-art results achieved by human data scientists. While a lot of work has been seen for benchmarking structured resp …"
0,"B Arzani, B Rouhani","Towards A Domain-Customized Automated Machine Learning Framework For Networks and Systems",2020,"arXiv preprint arXiv:2004.11931","arxiv.org","https://arxiv.org/abs/2004.11931","",23,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,2,1,"… Contributions. We formally define the domain-customized AutoML problem and show preliminary results demonstrat- ing domain-customizing existing state-of-the-art AutoML systems can help improve their accuracy and performance …"
9,"Q Yao, H Yang, B Han, G Niu…","Searching to exploit memorization effect in learning with noisy labels",2020,"… on Machine Learning","proceedings.mlr.press","http://proceedings.mlr.press/v119/yao20b.html","https://scholar.google.com/scholar?cites=7715766949909988819&as_sdt=2005&sciodt=0,5&hl=en",24,"2021-02-09 16:16:17","","","","",,,,,9,9.00,2,5,1,"… address the problem of learning with noisy labels by exploiting deep networks' memorization effect with automated machine learning (AutoML … Extensive experiments on benchmark data sets demonstrate that the proposed method outperforms the state-of-the-art, and can select …"
12,"LAW Gemein, RT Schirrmeister, P Chrabąszcz…","Machine-learning-based diagnostics of EEG pathology",2020,"NeuroImage","Elsevier","https://www.sciencedirect.com/science/article/pii/S1053811920305073","https://scholar.google.com/scholar?cites=14272312544679528579&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-02-09 16:16:17","HTML","","","",,,,,12,12.00,3,4,1,"… For a I) more elaborate feature-based EEG analysis, and II) in-depth comparisons of both approaches, here we first develop a comprehensive feature-based framework, and then compare this framework to state-of-the-art end-to-end methods …"
1,"G Baudart, M Hirzel, K Kate, P Ram…","Lale: Consistent automated machine learning",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.01977","https://scholar.google.com/scholar?cites=4849996226373764869&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-02-09 16:16:17","","","","",,,,,1,1.00,0,5,1,"… This has led to a wider adoption of automated machine learning (AutoML), with … Figure 5: Example for auto-sklearn based on SMAC. users progress across this spectrum, the state-of-the-art libraries require them to learn and use different syntax and concepts …"
5,"X Shi, YD Wong, C Chai, MZF Li","An Automated Machine Learning (AutoML) Method of Risk Prediction for Decision-Making of Autonomous Vehicles",2020,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9130902/","https://scholar.google.com/scholar?cites=15199949766400159452&as_sdt=2005&sciodt=0,5&hl=en",27,"2021-02-09 16:16:17","","","","",,,,,5,5.00,1,4,1,"… Index Terms—Automated machine learning, risk prediction, autonomous vehicles, sensor configurations … Achieving a state-of-the-art performance depends not only on the fundamental power of the core algorithms, but also on careful data processing, useful feature engineering …"
0,"C Hu, V Paunic","Building Forecasting Solutions Using Open-Source and Azure Machine Learning",2020,"Proceedings of the 26th ACM SIGKDD International …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3394486.3406699","",28,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,2,1,"… we will describe a deep-neural-net based approach, namely Dilated CNN, and train a Dilated CNN model on our data [7-8]. Using LightGBM and Dilated CNN - two efficient and state-of-the-art models, we … 2018. Probabilistic Matrix Factorization for Automated Machine Learning …"
2,"F Yang, Q Zou","mAML: an automated machine learning pipeline with a microbiome repository for human disease classification",2020,"Database","academic.oup.com","https://academic.oup.com/database/article-abstract/doi/10.1093/database/baaa050/5862399","https://scholar.google.com/scholar?cites=9861508616306687722&as_sdt=2005&sciodt=0,5&hl=en",29,"2021-02-09 16:16:17","","","","",,,,,2,2.00,1,2,1,"… mAML: an automated machine learning pipeline with a microbiome repository for human disease classification. Fenglong Yang, Fenglong Yang. Institute of Fundamental and Frontier Sciences, University of Electronic Science and Technology of China. , No …"
0,"MS Yu","Application of Machine Learning in Rhinology: A State of the Art Review",2020,"Korean Journal of Otorhinolaryngology-Head and Neck …","kjorl.org","http://kjorl.org/journal/view.php?doi=10.3342/kjorl-hns.2020.00633","",30,"2021-02-09 16:16:17","HTML","","","",,,,,0,0.00,0,1,1,"E-mail this Article, Review. Application of Machine Learning in Rhinology: A State of the Art Review 비과 영역에서 머신러닝의 적용. Myeong Sang Yu DOI : https://doi.org/10.3342/kjorl-hns. 2020.00633 … Application of Machine Learning in Rhinology: A State of the Art Review …"
1,"EB Ilyas, M Fischer, T Iggena…","Virtual sensor creation to replace faulty sensors using automated machine learning techniques",2020,"2020 Global Internet of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9119681/","https://scholar.google.com/scholar?cites=4382821557182945310&as_sdt=2005&sciodt=0,5&hl=en",31,"2021-02-09 16:16:17","","","","",,,,,1,1.00,0,4,1,"… 2951-2959). [13] He, X., Zhao, K., & Chu, X. (2019). AutoML: A Survey of the State- of-the-Art. arXiv preprint arXiv:1908.00709 … 2, pp. 1137-1145). [21] Chung, CM, Chen, CC, Shih, WP, Lin, TE, Yeh, RJ, & Wang, I. (2017, June). Automated machine learning for Internet of Things …"
0,"J Wang, T Ko, Z Xu, X Guo, S Liu, WW Tu…","AutoSpeech 2020: The Second Automated Machine Learning Challenge for Speech Classification",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2010.13130","",32,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,7,1,"… identification [6, 7] and emotion classification [8, 9]. Each speech task has its own specific tech- niques in achieving the state-of-the-art results [3, 6, 8 … Automated machine learning (AutoML) aims at automating the process of applying machine learning to real-life problems [13] …"
0,"AJ Silva, P Cortez, A Pilastri","Chemical laboratories 4.0: A two-stage machine learning system for predicting the arrival of samples",2020,"IFIP International Conference on Artificial …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-49186-4_20","",33,"2021-02-09 16:16:17","HTML","","","",,,,,0,0.00,0,3,1,"… As for the modeling stage of CRISP-DM, we employed an Automated Machine Learning (AutoML) procedure, to automatically select and configure the best model when exploring six state-of-the-art ML algorithms. Several experiments were held …"
0,"M Anton","Automated Machine Learning using Evolutionary Algorithms",2020,"2020 IEEE 16th International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9266163/","",34,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,1,1,"… [He et al., 2019] mention various AutoML techniques in their survey, proving once more that the challenge of building a state of the art Automated Machine Learning system is still a hot research topic, with lots of paths to pursue …"
1,"H Rakhshani, B Latard, M Brévilliers…","Automated Machine Learning for Information Retrieval in Scientific Articles",2020,"2020 IEEE Congress …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9185893/","https://scholar.google.com/scholar?cites=7633752023162750227&as_sdt=2005&sciodt=0,5&hl=en",35,"2021-02-09 16:16:17","","","","",,,,,1,1.00,0,4,1,"… Automated machine learning (AutoML) is then applied to ease the search for a new pipeline … Thereafter, a set of five state-of-the- art optimization techniques are used to automatically build a superior ML model for the problem at hand …"
4,"L Zimmer, M Lindauer, F Hutter","Auto-pytorch tabular: Multi-fidelity metalearning for efficient and robust autodl",2020,"arXiv preprint arXiv:2006.13799","arxiv.org","https://arxiv.org/abs/2006.13799","https://scholar.google.com/scholar?cites=3265427931691513176&as_sdt=2005&sciodt=0,5&hl=en",36,"2021-02-09 16:16:17","","","","",,,,,4,4.00,1,3,1,"… In the early years of automated machine learning, AutoML tools, such as Auto-WEKA [2], hyperopt-sklearn [3], auto- sklearn [5] and TPOT … Early NAS approaches established new state-of-the-art per- formances [7], but were also very expensive in terms of GPU compute …"
1,"R Liu, A Tan","Towards interpretable automated machine learning for STEM career prediction",2020,"JEDM| Journal of Educational Data …","jedm.educationaldatamining.org","https://jedm.educationaldatamining.org/index.php/JEDM/article/view/414","https://scholar.google.com/scholar?cites=17390892265986966225&as_sdt=2005&sciodt=0,5&hl=en",37,"2021-02-09 16:16:17","","","","",,,,,1,1.00,1,2,1,"… This makes our system different from the state-of-the-art machine learning methods, in the sense that researchers using our system have a chance to interpret and explore relationships between the selected variables and the STEM career …"
0,"GJS Dovonon","Scalable automated machine learning",2020,"","air.ashesi.edu.gh","https://air.ashesi.edu.gh/handle/20.500.11988/589","",38,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,1,1,"… [6] HE, X., ZHAO, K., AND CHU, X. AutoML: A Survey of the State-of-the-Art. arXiv e-prints (Aug 2019), arXiv:1908.00709. [7] HUTTER, F., KOTTHOF, L., AND VANSCHOREN, J. Automated Machine Learning: Methods, Systems, Challenges. Springer, 2019 …"
0,"H Eldeeb, S Amashukeli, R El Shawi","An Empirical Analysis of Integrating Feature Extraction to Automated Machine Learning Pipeline⋆",,"researchgate.net","","https://www.researchgate.net/profile/Hassan_Eldeeb/publication/346726113_An_Empirical_Analysis_of_Integrating_Feature_Extraction_to_Automated_Machine_Learning_Pipeline/links/5fcfba2b92851c00f85f09a0/An-Empirical-Analysis-of-Integrating-Feature-Extraction-to-Automated-Machine-Learning-Pipeline.pdf","",39,"2021-02-09 16:16:17","PDF","","","",,,,,0,0.00,0,3,,"… F.: Efficient and robust automated machine learning. In: Advances in neural informa- tion processing systems. pp. 2962–2970 (2015) 5. Gaudel, R., Sebag, M.: Feature selection as a one-player game (2010) 6. He, X., Zhao, K., Chu, X.: Automl: A survey of the state-of-the-art …"
4,"T Hartman, MD Howell, J Dean…","Customization scenarios for de-identification of clinical notes",2020,"BMC medical …","bmcmedinformdecismak …","https://bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-020-1026-2","https://scholar.google.com/scholar?cites=7786219539823994721&as_sdt=2005&sciodt=0,5&hl=en",40,"2021-02-09 16:16:17","HTML","","","",,,,,4,4.00,1,4,1,"… Automated machine-learning systems are able to de-identify electronic medical records, including free-text clinical notes … We implement a state-of-the-art machine learning de-identification system, training and testing on pairs of datasets that match the deployment scenarios …"
3,"H Yi, KHN Bui","An automated hyperparameter search-based deep learning model for highway traffic prediction",2020,"IEEE Transactions on Intelligent Transportation …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9078366/","https://scholar.google.com/scholar?cites=17554063215684355605&as_sdt=2005&sciodt=0,5&hl=en",41,"2021-02-09 16:16:17","","","","",,,,,3,3.00,2,2,1,"… the proposed approach is an important step to develop the AutoML for learning applications which is a state-of-the-art technique in this … C. Meta Learning for Fast Automated Machine Learning HPO using the Bayesian approach has been shown good per- formance for the …"
10,"C Kumar, S Chatterjee, T Oommen, A Guha","Automated lithological mapping by integrating spectral enhancement techniques and machine learning algorithms using AVIRIS-NG hyperspectral data in …",2020,"International Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S030324341930858X","https://scholar.google.com/scholar?cites=4247168470481243118&as_sdt=2005&sciodt=0,5&hl=en",42,"2021-02-09 16:16:17","HTML","","","",,,,,10,10.00,3,4,1,"… languages such as ENVI 5.5 (https://www.harrisgeospatial.com/Software-Technology/ENVI), R 3.5 (https://www.r-project.org/), and ArcMap 10.6 (http://desktop.arcgis.com/en/arcmap/) were used for image processing, automated machine learning implementation, and …"
0,"S Kiani, S Awan, J Huan, F Li, B Luo","WOLF: automated machine learning workflow management framework for malware detection and other applications",2020,"… of the 7th Symposium on Hot …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3384217.3385625","",43,"2021-02-09 16:16:17","","","","",,,,,0,0.00,0,5,1,"… The main focus of carrying out the following experiments is to present main features of WOLF framework to compare performance of state of the art machine learning techniques with optimum hyper- parameters. As WOLF is an automated machine learning platform, so a user will …"
0,"JS Angarita-Zapata, AD Masegosa…","General-Purpose Automated Machine Learning for Transportation: A Case Study of Auto-sklearn for Traffic Forecasting",2020,"… Conference on Information …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-50143-3_57","",44,"2021-02-09 16:16:17","HTML","","","",,,,,0,0.00,0,3,1,"… 2.2 reviews Auto-sklearn, the state-of-the-art hybrid AutoML method used in this research. 2.1 Automated Machine Learning. According to [18], a ML pipeline P can be defined as a combination of algorithms A that transforms input data X into target values Y. Let A be defined as …"
10,"E LeDell, S Poirier","H2o automl: Scalable automatic machine learning",2020,"7th ICML workshop on automated machine learning","automl.org","https://www.automl.org/wp-content/uploads/2020/07/AutoML_2020_paper_61.pdf","https://scholar.google.com/scholar?cites=15102516378819003533&as_sdt=2005&sciodt=0,5&hl=en",45,"2021-02-09 16:16:17","PDF","","","",,,,,10,10.00,5,2,1,"… experts to train machine learning models, there is still a fair bit of expertise that is required in order to achieve state-of-the-art results … H2O AutoML (H2O.ai, 2017) is an automated machine learning algorithm included in the H2O framework (H2O.ai, 2013) that is simple to use and …"
0,"C Kulbach, P Philipp, S Thoma","Personalized Automated Machine Learning",,"ecai2020.eu","","http://ecai2020.eu/papers/1147_paper.pdf","",46,"2021-02-09 16:16:17","PDF","","","",,,,,0,0.00,0,3,,"… Automated Machine Learning (AutoML) is the challenge of finding machine learning models with high predictive performance without the need for … ranking model from pairwise user preferences and using the latter as the metric function for state-of-the-art AutoML systems …"
5,"Z Liu, Z Xu, S Escalera, I Guyon, JCSJ Junior…","Towards automated computer vision: analysis of the AutoCV challenges 2019",2020,"Pattern Recognition …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167865520301525","https://scholar.google.com/scholar?cites=2702606428930932549&as_sdt=2005&sciodt=0,5&hl=en",47,"2021-02-09 16:16:17","","","","",,,,,5,5.00,1,6,1,"… learning techniques based on already published architectures, such as AutoAugment, MobileNet and ResNet, to reach state-of-the-art performance in … The AutoDL challenge series is part of a larger effort on Automated Machine learning (AutoML) with code submission in which …"
3,"A Serban, K van der Blom, H Hoos…","Adoption and effects of software engineering best practices in machine learning",2020,"Proceedings of the 14th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3382494.3410681","https://scholar.google.com/scholar?cites=4244258925905813955&as_sdt=2005&sciodt=0,5&hl=en",48,"2021-02-09 16:16:17","","","","",,,,,3,3.00,1,4,1,"… Aim. We aim to empirically determine the state of the art in how teams develop, deploy and maintain software with ML components … In this work, we aim to determine the state of the art in how teams develop, deploy and maintain software solutions that involve ML components …"
5,"A Tornede, M Wever, E Hüllermeier","Extreme algorithm selection with dyadic feature representation",2020,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-61527-7_21","https://scholar.google.com/scholar?cites=17637187460999822498&as_sdt=2005&sciodt=0,5&hl=en",49,"2021-02-09 16:16:17","","","","",,,,,5,5.00,2,3,1,"… with the problem of combined algorithm selection and hyperparameter optimization (CASH) [24] as considered in automated machine learning (AutoML), where … In this paper, we propose a benchmark dataset for XAS and investigate the ability of state-of-the-art AS approaches …"
20,"MG Crowson, J Ranisau, A Eskander…","A contemporary review of machine learning in otolaryngology–head and neck surgery",2020,"The …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/lary.27850","https://scholar.google.com/scholar?cites=15242907130592696890&as_sdt=2005&sciodt=0,5&hl=en",50,"2021-02-09 16:16:17","","","","",,,,,20,20.00,5,4,1,"One of the key challenges with big data is leveraging the complex network of information to yield useful clinical insights. The confluence of massive amounts of health data and a desire to make inf..."
